parcelid,201610,201611,201612,201710,201711,201712
10754147,0.9035133333333334,0.9035133333333334,0.9035133333333334,0.9035133333333334,0.9035133333333334,0.9035133333333334
10759547,-0.554011111111111,-0.554011111111111,-0.554011111111111,-0.554011111111111,-0.554011111111111,-0.554011111111111
10843547,0.6105933333333332,0.6105933333333332,0.6105933333333332,0.6105933333333332,0.6105933333333332,0.6105933333333332
10859147,0.7068533333333333,0.7068533333333333,0.7068533333333333,0.7068533333333333,0.7068533333333333,0.7068533333333333
10879947,0.07336000000000002,0.07336000000000002,0.07336000000000002,0.07336000000000002,0.07336000000000002,0.07336000000000002
10898347,0.1606,0.1606,0.1606,0.1606,0.1606,0.1606
10933547,0.13392666666666664,0.13392666666666664,0.13392666666666664,0.13392666666666664,0.13392666666666664,0.13392666666666664
10940747,0.2798866666666667,0.2798866666666667,0.2798866666666667,0.2798866666666667,0.2798866666666667,0.2798866666666667
10954547,0.6393266666666668,0.6393266666666668,0.6393266666666668,0.6393266666666668,0.6393266666666668,0.6393266666666668
10976347,0.15348,0.15348,0.15348,0.15348,0.15348,0.15348
11073947,0.4380800000000001,0.4380800000000001,0.4380800000000001,0.4380800000000001,0.4380800000000001,0.4380800000000001
11114347,0.5771200000000001,0.5771200000000001,0.5771200000000001,0.5771200000000001,0.5771200000000001,0.5771200000000001
11116947,0.03352,0.03352,0.03352,0.03352,0.03352,0.03352
11142747,-0.22533999999999998,-0.22533999999999998,-0.22533999999999998,-0.22533999999999998,-0.22533999999999998,-0.22533999999999998
11193347,0.24398000000000003,0.24398000000000003,0.24398000000000003,0.24398000000000003,0.24398000000000003,0.24398000000000003
11215747,-0.04620666666666666,-0.04620666666666666,-0.04620666666666666,-0.04620666666666666,-0.04620666666666666,-0.04620666666666666
11229347,-0.11966000000000002,-0.11966000000000002,-0.11966000000000002,-0.11966000000000002,-0.11966000000000002,-0.11966000000000002
11287347,0.013853333333333346,0.013853333333333346,0.013853333333333346,0.013853333333333346,0.013853333333333346,0.013853333333333346
11288547,-0.13528,-0.13528,-0.13528,-0.13528,-0.13528,-0.13528
11324547,-0.025306666666666675,-0.025306666666666675,-0.025306666666666675,-0.025306666666666675,-0.025306666666666675,-0.025306666666666675
11391347,0.31721999999999995,0.31721999999999995,0.31721999999999995,0.31721999999999995,0.31721999999999995,0.31721999999999995
11395747,0.23454,0.23454,0.23454,0.23454,0.23454,0.23454
11404347,0.011360000000000002,0.011360000000000002,0.011360000000000002,0.011360000000000002,0.011360000000000002,0.011360000000000002
11405747,-0.00792,-0.00792,-0.00792,-0.00792,-0.00792,-0.00792
11417147,0.09542666666666665,0.09542666666666665,0.09542666666666665,0.09542666666666665,0.09542666666666665,0.09542666666666665
11457547,-0.06768,-0.06768,-0.06768,-0.06768,-0.06768,-0.06768
11488147,0.07438666666666666,0.07438666666666666,0.07438666666666666,0.07438666666666666,0.07438666666666666,0.07438666666666666
11520747,0.45096666666666674,0.45096666666666674,0.45096666666666674,0.45096666666666674,0.45096666666666674,0.45096666666666674
11524947,-0.020546666666666664,-0.020546666666666664,-0.020546666666666664,-0.020546666666666664,-0.020546666666666664,-0.020546666666666664
11544747,-0.09424666666666666,-0.09424666666666666,-0.09424666666666666,-0.09424666666666666,-0.09424666666666666,-0.09424666666666666
11579347,0.16965333333333332,0.16965333333333332,0.16965333333333332,0.16965333333333332,0.16965333333333332,0.16965333333333332
11585547,0.04774,0.04774,0.04774,0.04774,0.04774,0.04774
11588747,-0.18587333333333333,-0.18587333333333333,-0.18587333333333333,-0.18587333333333333,-0.18587333333333333,-0.18587333333333333
11592147,0.6082666666666667,0.6082666666666667,0.6082666666666667,0.6082666666666667,0.6082666666666667,0.6082666666666667
11609547,0.27758000000000005,0.27758000000000005,0.27758000000000005,0.27758000000000005,0.27758000000000005,0.27758000000000005
11617547,-0.07686666666666667,-0.07686666666666667,-0.07686666666666667,-0.07686666666666667,-0.07686666666666667,-0.07686666666666667
11660547,0.19656666666666664,0.19656666666666664,0.19656666666666664,0.19656666666666664,0.19656666666666664,0.19656666666666664
11681747,-0.5024444444444445,-0.5024444444444445,-0.5024444444444445,-0.5024444444444445,-0.5024444444444445,-0.5024444444444445
11698747,0.6212533333333333,0.6212533333333333,0.6212533333333333,0.6212533333333333,0.6212533333333333,0.6212533333333333
11704347,0.06536666666666666,0.06536666666666666,0.06536666666666666,0.06536666666666666,0.06536666666666666,0.06536666666666666
11732547,0.3102866666666667,0.3102866666666667,0.3102866666666667,0.3102866666666667,0.3102866666666667,0.3102866666666667
11742147,0.16347999999999996,0.16347999999999996,0.16347999999999996,0.16347999999999996,0.16347999999999996,0.16347999999999996
11751547,0.60028,0.60028,0.60028,0.60028,0.60028,0.60028
11759947,-0.05488444444444444,-0.05488444444444444,-0.05488444444444444,-0.05488444444444444,-0.05488444444444444,-0.05488444444444444
11780147,0.008833333333333342,0.008833333333333342,0.008833333333333342,0.008833333333333342,0.008833333333333342,0.008833333333333342
11780347,-0.3042066666666667,-0.3042066666666667,-0.3042066666666667,-0.3042066666666667,-0.3042066666666667,-0.3042066666666667
11781947,0.5068933333333334,0.5068933333333334,0.5068933333333334,0.5068933333333334,0.5068933333333334,0.5068933333333334
11808747,0.15291333333333332,0.15291333333333332,0.15291333333333332,0.15291333333333332,0.15291333333333332,0.15291333333333332
11817747,0.23701333333333338,0.23701333333333338,0.23701333333333338,0.23701333333333338,0.23701333333333338,0.23701333333333338
11818747,0.06358333333333333,0.06358333333333333,0.06358333333333333,0.06358333333333333,0.06358333333333333,0.06358333333333333
11823747,0.04277333333333333,0.04277333333333333,0.04277333333333333,0.04277333333333333,0.04277333333333333,0.04277333333333333
11824947,0.07767999999999999,0.07767999999999999,0.07767999999999999,0.07767999999999999,0.07767999999999999,0.07767999999999999
